id_hotel,nombre,suburbio,barrio,ciudad,ciudad_geopy,estado,region,pais,codigo_postal,latitud,longitud,direccion_formateada,url_1,url_2,url_3,url_4,url_5,url_6,url_7,url_8,url_9,url_10,dominio_1,dominio_2,dominio_3,dominio_4,dominio_5,dominio_6,dominio_7,dominio_8,dominio_9,dominio_10,geosource,fuente_geodata
4757110322,Posada Continental (privado a 100 pesos),,,,,,,México,,16.2499155,-92.1355609,,,,,,,,,,,,,,,,,,,,,,,
4764895521,Casas Luna y Sol,,,,,,,México,,20.6497873,-88.2135446,,,,,,,,,,,,,,,,,,,,,,,
4768477138,Isahar cabañas y restaurant,,,,,,,México,,15.9684457,-97.6792401,,,,,,,,,,,,,,,,,,,,,,,
4768845322,,,,,,,,México,,27.506177,-107.8412675,,,,,,,,,,,,,,,,,,,,,,,
4768848721,Hotel Juanita's,,,,,,,México,,27.0259527,-107.7392529,,,,,,,,,,,,,,,,,,,,,,,
4770440121,Hotel Boutique Casa del Aire,,,,,,,México,,20.1302914,-98.718869,,,,,,,,,,,,,,,,,,,,,,,
4780211623,Le Monde,,,,,,,México,,21.162733,-86.828945,,,,,,,,,,,,,,,,,,,,,,,
4784193361,Hotel Nu,,,Veracruz,,,,México,,19.178922,-96.1329361,,https://www.nuhotel.com.mx/,,,,,,,,,,www.nuhotel.com.mx,,,,,,,,,,,
4784222057,El Doral,,,,,,,México,,20.2830793,-96.8272329,,,,,,,,,,,,,,,,,,,,,,,
4787389098,Oleo Cancun Playa,,,,,,,México,,21.0456333,-86.7827814,,,,,,,,,,,,,,,,,,,,,,,
4788640922,El huerto del bambú,,,"Tuxpan, Veracruz",,,,México,,20.9144151,-97.4645216,,https://tuxpan.com.mx/directorio/el-huerto-del-bambu/,,,,,,,,,,tuxpan.com.mx,,,,,,,,,,,
4790224196,Hotel Parador Zacateras,,,,,,,México,,22.7723754,-102.5834771,,,,,,,,,,,,,,,,,,,,,,,
4792663322,Terminos,,,,,,,México,,19.3771035,-98.9425518,,,,,,,,,,,,,,,,,,,,,,,
4803711023,Alcampo Hotel,,,,,,,México,,20.5690299,-100.3006377,,http://www. hotelalcampo.com.mx,,,,,,,,,,www. hotelalcampo.com.mx,,,,,,,,,,,
4803875827,Hotel Rodríguez,,,,,,,México,,20.9618696,-89.6210944,,,,,,,,,,,,,,,,,,,,,,,
4807752721,Hotel Hot,,,,,,,México,,19.4860872,-99.1236829,,,,,,,,,,,,,,,,,,,,,,,
4808605446,Casa Nohoch,,,,,,,México,,20.9750479,-89.6215395,,,,,,,,,,,,,,,,,,,,,,,
4812119835,Las Casitas,,,,,,,México,,27.3294261,-112.2563314,,,,,,,,,,,,,,,,,,,,,,,
4816329767,Hotel Hidalgo,,,,,,,México,,20.5921777,-100.3926163,,,,,,,,,,,,,,,,,,,,,,,
4816481321,"Hotel San Francisco, Puebla de Matlapa",,,,,,,México,,21.3357109,-98.8270306,,,,,,,,,,,,,,,,,,,,,,,
4819005324,Australia suites ejecutivas,,,,,,,México,,21.1332015,-101.6874827,,,,,,,,,,,,,,,,,,,,,,,
4819123423,casa mejorada,,,,,,,México,,20.9665222,-89.6139802,,,,,,,,,,,,,,,,,,,,,,,
4822979321,Hotel del Lago,,,,,,,México,,18.4174488,-95.1135801,,,,,,,,,,,,,,,,,,,,,,,
4823006221,Hotel San Diego,,,,,,,México,,15.434641,-92.9004763,,,,,,,,,,,,,,,,,,,,,,,
4823912522,,,,,,,,México,,21.1350152,-99.6249047,,,,,,,,,,,,,,,,,,,,,,,
4823918721,,,,,,,,México,,21.2446951,-99.2586027,,,,,,,,,,,,,,,,,,,,,,,
4825972621,Casa Seloa,,,,,,,México,,20.6286793,-87.0866879,,,,,,,,,,,,,,,,,,,,,,,
4826336421,Casa Valladolid Boutique Hotel,,,Valladolid,,,,México,,20.6926721,-88.2038175,,https://www.casavalladolid.com/,,,,,,,,,,www.casavalladolid.com,,,,,,,,,,,
4826342201,Hotel Quinta Loreto,,,,,,,México,,20.9177423,-100.7419173,,,,,,,,,,,,,,,,,,,,,,,
4827328886,Hotel Casaluna,,,,,,,México,,20.913215,-100.7467894,,,,,,,,,,,,,,,,,,,,,,,
4827956566,Hotel Ruiseñor,,,,,,,México,,20.9156729,-100.7428863,,,,,,,,,,,,,,,,,,,,,,,
4827956569,Hotel Allende,,,,,,,México,,20.9158766,-100.7442678,,,,,,,,,,,,,,,,,,,,,,,
4827956571,Hotel Hacienda De Guadalupe,,,,,,,México,,20.9149691,-100.7442631,,,,,,,,,,,,,,,,,,,,,,,
4829439747,Holiday Inn Buenavista,,,Ciudad de México,,,,México,,19.4425107,-99.1555094,,,,,,,,,,,,,,,,,,,,,,,
4829481692,City Express Buenavista,,,,,,,México,,19.447602,-99.1532966,,,,,,,,,,,,,,,,,,,,,,,
4829486923,JOY Tulum,,,,,,,México,,20.2085743,-87.4776734,,,,,,,,,,,,,,,,,,,,,,,
4831502436,Casa Blanca,,,,,,,México,,16.2359177,-93.8982835,,,,,,,,,,,,,,,,,,,,,,,
4836182637,,,,,,,,México,,25.8645356,-97.4799291,,,,,,,,,,,,,,,,,,,,,,,
4836182638,,,,,,,,México,,25.8632427,-97.4791523,,,,,,,,,,,,,,,,,,,,,,,
4836182639,,,,,,,,México,,25.8627311,-97.4774465,,,,,,,,,,,,,,,,,,,,,,,
4836286164,,,,,,,,México,,25.8783632,-97.5275915,,,,,,,,,,,,,,,,,,,,,,,
4838515921,Grand Sirenis Riviera Maya,,,,,,,México,,20.4273223,-87.2942047,,,,,,,,,,,,,,,,,,,,,,,
4839888958,Hotel La Finca,,,,,,,México,,29.0858949,-110.9528344,,,,,,,,,,,,,,,,,,,,,,,
4840996944,Hotel Casa Rosario,,,,,,,México,,20.6915772,-88.2064268,,,,,,,,,,,,,,,,,,,,,,,
4840996946,Casa Catrina&Diego,,,,,,,México,,20.9618573,-89.6269012,,,,,,,,,,,,,,,,,,,,,,,
4841992590,WorldMark Isla Mujeres,,,,,,,México,,21.2364055,-86.7379783,,,,,,,,,,,,,,,,,,,,,,,
4841995032,WorldMark Zihuatanejo,,,,,,,México,,17.6319549,-101.5608256,,,,,,,,,,,,,,,,,,,,,,,
4841995857,WorldMark La Paloma,,,,,,,México,,32.3275481,-117.0506452,,,,,,,,,,,,,,,,,,,,,,,
4848051985,Posada de James,,,,,,,México,,21.3926596,-98.9942291,,,,,,,,,,,,,,,,,,,,,,,
4848051987,Casa Verde,,,,,,,México,,21.3909371,-98.9979163,,,,,,,,,,,,,,,,,,,,,,,
4848346847,Villas Ecotucan,,,,,,,México,,18.7324091,-88.3532536,,,,,,,,,,,,,,,,,,,,,,,
4852681821,Casa de Ivan,,,,,,,México,,20.6286779,-87.0842,,,,,,,,,,,,,,,,,,,,,,,
4853824123,Hotel Palacio Cantón,,,Valladolid,,,,México,,20.6929177,-88.20139,,https://www.hotelpalaciocanton.com/,,,,,,,,,,www.hotelpalaciocanton.com,,,,,,,,,,,
4856539613,Hotel Hipodromo,,,,,,,México,,19.4547767,-99.1970237,,,,,,,,,,,,,,,,,,,,,,,
4862641044,Sirena del Mar,,,,,,,México,,22.899649,-109.8634529,,,,,,,,,,,,,,,,,,,,,,,
4868987721,Villas del mar,,,,,,,México,,20.8538924,-90.4016815,,,,,,,,,,,,,,,,,,,,,,,
4870011227,Hotel Albert,,,Toluca de Lerdo,,,,México,,19.2918397,-99.6531039,,,,,,,,,,,,,,,,,,,,,,,
4870221793,,,,,,,,México,,28.7089149,-106.1135367,,,,,,,,,,,,,,,,,,,,,,,
4874501851,Hotel Paris,,,,,,,México,,19.2902495,-99.6460052,,,,,,,,,,,,,,,,,,,,,,,
4879984821,Rincón de Cuca,,,,,,,México,,16.7395102,-92.6362974,,,,,,,,,,,,,,,,,,,,,,,
4881023824,Centro Vacacional Obrero CTM,,,,,,,México,,21.285348,-89.6682603,,,,,,,,,,,,,,,,,,,,,,,
4886211907,Hotel Diamante,,,Ocotlán de Betancourt,,,,México,,19.7968566,-97.5360801,,,,,,,,,,,,,,,,,,,,,,,
4887072625,Hotel zaens,,,,,,,México,,22.7437209,-98.9709888,,,,,,,,,,,,,,,,,,,,,,,
4893692230,Vista Verde,,,,,,,México,,21.4446595,-98.9264921,,,,,,,,,,,,,,,,,,,,,,,
4894336723,Hotel Señorial,,,,,,,México,,18.344512,-99.5363416,,,,,,,,,,,,,,,,,,,,,,,
4896251290,Cabañas Unajil Ekbalam,,,,,,,México,,20.8928615,-88.1420804,,,,,,,,,,,,,,,,,,,,,,,
4906477521,Casona Negro Aguilar,,,,,,,México,,20.6904705,-88.203601,,,,,,,,,,,,,,,,,,,,,,,
4909431922,Casa Padres Margarita,,,,,,,México,,19.3132688,-99.1242279,,,,,,,,,,,,,,,,,,,,,,,
4911076623,Presas del rey,,,,,,,México,,22.9218107,-98.0737889,,,,,,,,,,,,,,,,,,,,,,,
4917284742,Hotel Plaza Nogales,,,Nogales,,,,México,,31.2613471,-110.950713,,http://www.plazanogaleshotel.com/,,,,,,,,,,www.plazanogaleshotel.com,,,,,,,,,,,
4917822579,Fiesta Inn Las Ánimas,,,,,,,México,,19.0430964,-98.2363431,,https://www.fiestainn.com/mx-puebla/hotel-puebla-animas/,,,,,,,,,,www.fiestainn.com,,,,,,,,,,,
4919163546,Posada del Tepozteco,,,Tepoztlan,,,,México,,18.9861397,-99.1028919,,https://posadadeltepozteco.com.mx/,,,,,,,,,,posadadeltepozteco.com.mx,,,,,,,,,,,
4919522908,suites galvan,,,colima,,,,México,,19.2346013,-103.7203501,,,,,,,,,,,,,,,,,,,,,,,
4923209221,Barceló Maya Tropical,,,Playa del Carmen,,,,México,,20.4912675,-87.2426062,,https://www.barcelo.com/en-us/barcelo-hotels/hotels/mexico/riviera-maya/barcelo-maya-tropical,,,,,,,,,,www.barcelo.com,,,,,,,,,,,
4923261821,Yucatan,,,,,,,México,,20.4904054,-87.2415434,,,,,,,,,,,,,,,,,,,,,,,
4925160823,Centro Ecoturístico del Lago,,,San Miguel Regla,,,,México,,20.221245,-98.5619446,,http://www.centroecoturisticodellago.com.mx/,,,,,,,,,,www.centroecoturisticodellago.com.mx,,,,,,,,,,,
4925266232,La Casa Azul,,,Huasca de Ocampo,,,,México,,20.2029179,-98.5766342,,https://lacasaazulhuasca.com.mx/,,,,,,,,,,lacasaazulhuasca.com.mx,,,,,,,,,,,
4930929121,Tonina,,,,,,,México,,16.9080273,-92.0969866,,,,,,,,,,,,,,,,,,,,,,,
4934316326,La Mayordomia,,,,,,,México,,18.9429872,-98.977364,,,,,,,,,,,,,,,,,,,,,,,
4940880321,Hotel Aires Bacalar,,,,,,,México,,18.6801191,-88.3878746,,https://www.airesbacalar.com/,,,,,,,,,,www.airesbacalar.com,,,,,,,,,,,
4940881921,Hotel Coco Hacienda,,,,,,,México,,20.2078381,-87.472774,,,,,,,,,,,,,,,,,,,,,,,
4940888821,Otoch Beek,,,,,,,México,,18.5114027,-89.4614243,,,,,,,,,,,,,,,,,,,,,,,
4941388421,Rincón Poblano,,,,,,,México,,19.0391067,-98.1980549,,,,,,,,,,,,,,,,,,,,,,,
4944703994,City Express Suites Silao Aeropuerto Oficial,,,,,,,México,,20.9564452,-101.4434802,,,,,,,,,,,,,,,,,,,,,,,
4946450521,,,,,,,,México,,20.2059514,-87.4784155,,,,,,,,,,,,,,,,,,,,,,,
4947065821,,,,,,,,México,,20.2058226,-87.4788387,,,,,,,,,,,,,,,,,,,,,,,
4951274127,InHouse Culiacán,,,Culiacan,,,,México,,24.8056673,-107.3822058,,https://www.inhousehotels.com/inhouse-culiacan,,,,,,,,,,www.inhousehotels.com,,,,,,,,,,,
4951665521,Bacalar Mágico,,,,,,,México,,18.6709602,-88.3940692,,,,,,,,,,,,,,,,,,,,,,,
4951665621,Villa Carmita,,,,,,,México,,18.6704781,-88.3941196,,,,,,,,,,,,,,,,,,,,,,,
4952029825,Hotel Grand Sirens Major,,,,,,,México,,20.4279345,-87.2985809,,,,,,,,,,,,,,,,,,,,,,,
4953232114,Hotel La Mision,,,,,,,México,,27.5891695,-105.4023893,,,,,,,,,,,,,,,,,,,,,,,
4953510230,Auto hotel Zuga,,,,,,,México,,19.4620779,-97.6827897,,,,,,,,,,,,,,,,,,,,,,,
4957439971,Villas ISZA,,,Playa del Carmen,,,,México,,20.6402797,-87.0670639,,,,,,,,,,,,,,,,,,,,,,,
4959191423,best western,,,,,,,México,,24.0299713,-104.645783,,,,,,,,,,,,,,,,,,,,,,,
4964092923,Hotel Arriaga,,,,,,,México,,22.1604369,-100.9743088,,,,,,,,,,,,,,,,,,,,,,,
4974080162,Hotel Primavera,,,,,,,México,,19.5235671,-96.9023519,,,,,,,,,,,,,,,,,,,,,,,
4979821098,Hotel Alex,,,,,,,México,,18.6632134,-96.996325,,,,,,,,,,,,,,,,,,,,,,,
4979821099,Hotel Sierra Madre,,,,,,,México,,18.665447,-96.9958529,,,,,,,,,,,,,,,,,,,,,,,
4979821100,Posada Sol y Luna,,,,,,,México,,18.6651802,-96.9974729,,,,,,,,,,,,,,,,,,,,,,,
4983170321,,,,,,,,México,,32.5307752,-117.0393004,,,,,,,,,,,,,,,,,,,,,,,
4983704367,,,,,,,,México,,21.1447596,-86.779822,,,,,,,,,,,,,,,,,,,,,,,
4983996122,,,,,,,,México,,32.53106,-117.03959,,,,,,,,,,,,,,,,,,,,,,,
4990053435,,,,,,,,México,,16.7223328,-94.9812409,,,,,,,,,,,,,,,,,,,,,,,
4991440723,Hotel Villa Arizpe,,,,,,,México,,26.9879571,-102.0661963,,,,,,,,,,,,,,,,,,,,,,,
4991473021,,,,,,,,México,,16.8721064,-95.0393881,,,,,,,,,,,,,,,,,,,,,,,
4991502385,La Aldea del Siglo XXV,,,,,,,México,,21.4646079,-98.8514162,,,,,,,,,,,,,,,,,,,,,,,
4992929572,Crowne Plaza,,,Puebla,,,,México,,19.0918822,-98.2293591,,,,,,,,,,,,,,,,,,,,,,,
4992954632,StayBridge Suites Puebla,,,Puebla,,,,México,,19.0936854,-98.229052,,,,,,,,,,,,,,,,,,,,,,,
4993647621,,,,,,,,México,,16.1024857,-95.3777629,,,,,,,,,,,,,,,,,,,,,,,
4995083721,Auto hotel California,,,,,,,México,,19.3038741,-97.7583717,,,,,,,,,,,,,,,,,,,,,,,
4995554121,Hotel Morelos,,,,,,,México,,17.5275225,-95.0893527,,,,,,,,,,,,,,,,,,,,,,,
4995950021,hotel santo domingo,,,,,,,México,,20.447314,-97.3243457,,,,,,,,,,,,,,,,,,,,,,,
4996287272,Hacienda del Caballo,,,,,,,México,,26.98814,-102.0662172,,,,,,,,,,,,,,,,,,,,,,,
4996287275,Hacienda San Pablo,,,,,,,México,,26.9937015,-102.00803,,,,,,,,,,,,,,,,,,,,,,,
4996287277,Hotel Villa Jardín,,,,,,,México,,27.0436537,-101.5552587,,,,,,,,,,,,,,,,,,,,,,,
4996333955,Hotel Casa Bonita,,,,,,,México,,27.0430075,-101.5287738,,,,,,,,,,,,,,,,,,,,,,,
4998732416,Real Inn de Tijuana Boulvard Agua Caliente,,,Tijuana,,,,México,,32.5117763,-117.0002204,,,,,,,,,,,,,,,,,,,,,,,
4999090621,Hotel Brennan,,,Puerto San Carlos,,,,México,,24.7920348,-112.1117279,,,,,,,,,,,,,,,,,,,,,,,
5000089423,Posada familiar Zaragoza,,,,,,,México,,23.6920957,-100.8889112,,,,,,,,,,,,,,,,,,,,,,,
5001501322,Paraíso,,,,,,,México,,19.4094308,-99.1666371,,,,,,,,,,,,,,,,,,,,,,,
5002189619,Loto Tulum,,,Tulum,,,,México,,20.2021921,-87.4753955,,http://www.lototulumapartments.com/de-de/,,,,,,,,,,www.lototulumapartments.com,,,,,,,,,,,
5004084531,Cabaña Elvira,,,Valdivia,,,,México,,15.5047847,-92.9483752,,,,,,,,,,,,,,,,,,,,,,,
5007711322,Villas el jardin,,,,,,,México,,21.5223069,-87.3791151,,,,,,,,,,,,,,,,,,,,,,,
5008541832,Quichanes,,,,,,,México,,21.606969,-98.6614029,,,,,,,,,,,,,,,,,,,,,,,
5012888463,hotel 6 Ex hacienda de los corres,,,Ejutla de crespo,,,,México,,16.5530228,-96.7325279,,,,,,,,,,,,,,,,,,,,,,,
5017181821,Hotel Jardín Mahahual,,,Mahahual,,,,México,,18.7184945,-87.7075967,,,,,,,,,,,,,,,,,,,,,,,
5017287250,City Express Puebla Angelópolis,,,Heróica Puebla de Zaragoza,,,,México,,19.0339111,-98.2254785,,,,,,,,,,,,,,,,,,,,,,,
5017305589,Hotel Castillo,,,,,,,México,,18.1520435,-95.1440048,,,,,,,,,,,,,,,,,,,,,,,
5020785021,D'Rodi y Eve Hotel,,,,,,,México,,20.1275676,-88.9227562,,,,,,,,,,,,,,,,,,,,,,,
5020799421,Hotel Cabrera,,,,,,,México,,19.0477739,-98.1953362,,,,,,,,,,,,,,,,,,,,,,,
5020812121,Departamentos en Renta,,,,,,,México,,20.9870409,-89.6300735,,,,,,,,,,,,,,,,,,,,,,,
5023169622,,,,,,,,México,,21.1555201,-86.8255197,,,,,,,,,,,,,,,,,,,,,,,
5023286850,Hotel Mercury Inn,,,,,,,México,,20.5770998,-100.3884168,,,,,,,,,,,,,,,,,,,,,,,
5023286851,City Express Querétaro,,,,,,,México,,20.5771714,-100.3880453,,,,,,,,,,,,,,,,,,,,,,,
5023286852,Turotel Querétaro,,,Querétaro,,,,México,,20.5770659,-100.388938,,https://www.turotel.com.mx/hotel-in-queretaro/turotel-queretaro.html,,,,,,,,,,www.turotel.com.mx,,,,,,,,,,,
5023286853,Hotel Oliver Inn,,,,,,,México,,20.5778444,-100.3895903,,,,,,,,,,,,,,,,,,,,,,,
5023299845,Hotel Colonial,,,,,,,México,,20.0804169,-98.370375,,,,,,,,,,,,,,,,,,,,,,,
5024710626,Casa Lupita,,,,,,,México,,21.5240909,-87.3786855,,,,,,,,,,,,,,,,,,,,,,,
5027067165,Hotel Temascaltepec,,,,,,,México,,19.0435587,-100.0427972,,,,,,,,,,,,,,,,,,,,,,,
5027355421,hotel Carrillo's,,,,,,,México,,21.1602077,-86.8262965,,,,,,,,,,,,,,,,,,,,,,,
5028836121,Posada Anette,,,,,,,México,,21.5983677,-88.1567691,,,,,,,,,,,,,,,,,,,,,,,
5029490522,La Placita,,,,,,,México,,21.5983477,-88.1574082,,,,,,,,,,,,,,,,,,,,,,,
5030082345,Hotel Maralisa,,,,,,,México,,16.8605901,-99.8800486,,,,,,,,,,,,,,,,,,,,,,,
5033149142,Zamna,,,,,,,México,,20.9335267,-89.018764,,,,,,,,,,,,,,,,,,,,,,,
5035901622,Hotel OM,,,,,,,México,,20.1433473,-87.4602202,,,,,,,,,,,,,,,,,,,,,,,
5038209521,hotel el deseo,,,,,,,México,,20.6275794,-87.0717348,,,,,,,,,,,,,,,,,,,,,,,
5043129521,Bill's House,,,,,,,México,,22.907418,-109.88947,,,,,,,,,,,,,,,,,,,,,,,
5043435722,Hotel Iztaccíhuatl,,,,,,,México,,19.3149911,-97.9196436,,,,,,,,,,,,,,,,,,,,,,,
5045030426,La Pasadita,,,,,,,México,,18.5287912,-91.0864237,,,,,,,,,,,,,,,,,,,,,,,
5045067226,Hotel Parador San José,,,,,,,México,,18.5221078,-91.0916369,,,,,,,,,,,,,,,,,,,,,,,
5045514625,Riberia Maya,,,,,,,México,,20.2105005,-87.4655312,,,,,,,,,,,,,,,,,,,,,,,
5045514626,Hotel Maya,,,,,,,México,,20.2103948,-87.4658557,,,,,,,,,,,,,,,,,,,,,,,
5045514634,Cabanas sol maya,,,,,,,México,,20.2090347,-87.4690296,,,,,,,,,,,,,,,,,,,,,,,
5049804223,Posada Guadalupe,,,,,,,México,,18.6786399,-88.391157,,,,,,,,,,,,,,,,,,,,,,,
5052476521,,,,,,,,México,,24.1759892,-110.2978684,,,,,,,,,,,,,,,,,,,,,,,
5053961822,El Paraíso,,,,,,,México,,18.6723569,-88.3891935,,,,,,,,,,,,,,,,,,,,,,,
5055238307,La Venta,,,,,,,México,,19.3912317,-99.1314781,,,,,,,,,,,,,,,,,,,,,,,
5065227628,Nueva Esperanza,,,,,,,México,,18.6787503,-88.3897121,,,,,,,,,,,,,,,,,,,,,,,
5066807623,Margarita Hotel,,,,,,,México,,16.9089564,-92.0952438,,,,,,,,,,,,,,,,,,,,,,,
5066828238,Zepeda,,,,,,,México,,16.908956,-92.0967917,,,,,,,,,,,,,,,,,,,,,,,
5066828239,Hospedaje Lupita,,,,,,,México,,16.9088798,-92.0969704,,,,,,,,,,,,,,,,,,,,,,,
5066830923,La Casona,,,,,,,México,,16.9079625,-92.0950591,,,,,,,,,,,,,,,,,,,,,,,
5066874524,Hotel Colonial,,,,,,,México,,16.9055588,-92.0949771,,,,,,,,,,,,,,,,,,,,,,,
5066893125,Hotel Alcatraces,,,,,,,México,,16.9055619,-92.0980888,,,,,,,,,,,,,,,,,,,,,,,
5066915722,Hospedaje la selva,,,,,,,México,,16.9078638,-92.0977371,,,,,,,,,,,,,,,,,,,,,,,
5070487124,Plaza Om,,,,,,,México,,16.7371994,-92.6420229,,,,,,,,,,,,,,,,,,,,,,,
5070487337,Del Lago express,,,,,,,México,,17.0662084,-96.6832373,,,,,,,,,,,,,,,,,,,,,,,
5072186524,,,,,,,,México,,20.6090318,-105.2314493,,https://airbnb.com/,,,,,,,,,,airbnb.com,,,,,,,,,,,
5077363426,"Hotel ""El Turista""",,,,,,,México,,18.6966459,-100.3690755,,,,,,,,,,,,,,,,,,,,,,,
5077363441,"Hotel ""Chema""",,,,,,,México,,18.6913246,-100.3679256,,,,,,,,,,,,,,,,,,,,,,,
5084839925,Paraiso Escondido,,,,,,,México,,20.6436733,-98.9922964,,,,,,,,,,,,,,,,,,,,,,,
5084839939,La Gruta,,,,,,,México,,20.6506855,-99.0032741,,,,,,,,,,,,,,,,,,,,,,,
5084840822,,,,,,,,México,,20.6508158,-99.0040772,,,,,,,,,,,,,,,,,,,,,,,
5092990317,Hotel América,,,,,,,México,,18.6833209,-88.387758,,,,,,,,,,,,,,,,,,,,,,,
5100866631,Casa Blanca,,,,,,,México,,19.4127976,-99.1564045,,,,,,,,,,,,,,,,,,,,,,,
5104152523,,,,,,,,México,,20.6064222,-105.2361394,,,,,,,,,,,,,,,,,,,,,,,
5104335805,Torre 7 Pemex,,,,,,,México,,18.6623929,-91.8314132,,,,,,,,,,,,,,,,,,,,,,,
5104343044,City Express Ciudad del Carmen Oficial,,,,,,,México,,18.6620044,-91.8326423,,,,,,,,,,,,,,,,,,,,,,,
5104348983,La Venta Inn Hotel Ciudad del Carmen,,,,,,,México,,18.6597165,-91.8429844,,,,,,,,,,,,,,,,,,,,,,,
5104354874,Hotel Posada Petrolera,,,,,,,México,,18.656729,-91.8394217,,,,,,,,,,,,,,,,,,,,,,,
5104356473,Posada campeche grupo R,,,,,,,México,,18.6569679,-91.8402774,,,,,,,,,,,,,,,,,,,,,,,
5104405380,Hotel Extended Suites Ciudad del Carmen Aeropuerto,,,,,,,México,,18.6554923,-91.7899624,,,,,,,,,,,,,,,,,,,,,,,
5104407405,Hyatt Place Ciudad del Carmen,,,,,,,México,,18.6552008,-91.7893119,,,,,,,,,,,,,,,,,,,,,,,
5104411967,City Express Junior Ciudad del Carmen Aeropuerto,,,,,,,México,,18.653194,-91.7940637,,,,,,,,,,,,,,,,,,,,,,,
5107829080,Hotel Mision San José,,,,,,,México,,16.1726842,-95.1910177,,,,,,,,,,,,,,,,,,,,,,,
5109782722,Misión Catedral,,,,,,,México,,19.7032528,-101.1933058,,,,,,,,,,,,,,,,,,,,,,,
5116459608,Hotel Condesa,,,Mexico City,,,,México,,19.4162387,-99.1720137,,,,,,,,,,,,,,,,,,,,,,,
5119046423,Hotel NH,,,Ciudad de México,,,,México,,19.4315908,-99.1353724,,,,,,,,,,,,,,,,,,,,,,,
5120235135,Hotel Cascada,,,,,,,México,,18.8631439,-98.9475403,,,,,,,,,,,,,,,,,,,,,,,
5129402021,Juquila,,,,,,,México,,17.4533379,-97.2262029,,,,,,,,,,,,,,,,,,,,,,,
5129402121,Merli,,,,,,,México,,17.4536636,-97.2272145,,,,,,,,,,,,,,,,,,,,,,,
5134114991,,,,,,,,México,,18.8525844,-99.6803469,,,,,,,,,,,,,,,,,,,,,,,
5134115013,,,,,,,,México,,18.8513588,-99.6809901,,,,,,,,,,,,,,,,,,,,,,,
5136624522,Hotel Mexico,,,,,,,México,,18.2010051,-98.0490099,,,,,,,,,,,,,,,,,,,,,,,
5142015482,Hotel Partida,,,,,,,México,,21.163007,-104.6237387,,,,,,,,,,,,,,,,,,,,,,,
5144358236,posada colonial,,,zihuatanejo,,,,México,,17.6431152,-101.5600215,,,,,,,,,,,,,,,,,,,,,,,
5154306122,Holiday Inn,,,,,,,México,,22.3539529,-97.8876495,,,,,,,,,,,,,,,,,,,,,,,
5158375694,Hotel Eurostars Hacienda Vista Real,,,Playa del Carmen,,,,México,,20.6149899,-87.0863131,,https://www.eurostarshotels.co.uk/eurostars-hacienda-vista-real-hotel.html,,,,,,,,,,www.eurostarshotels.co.uk,,,,,,,,,,,
5163958321,La Palma,,,,,,,México,,20.337449,-102.2736544,,,,,,,,,,,,,,,,,,,,,,,
5166351322,,,,,,,,México,,20.2742863,-102.4789988,,,,,,,,,,,,,,,,,,,,,,,
5166366523,Paradise,,,,,,,México,,20.1105093,-102.6603509,,,,,,,,,,,,,,,,,,,,,,,
5166368722,Los pinos,,,,,,,México,,20.2786189,-102.4889182,,,,,,,,,,,,,,,,,,,,,,,
5175610722,Hotel del Magisterio,,,,,,,México,,16.8510779,-99.9011919,,,,,,,,,,,,,,,,,,,,,,,
5178456923,Hotel Caprice,,,,,,,México,,26.0789617,-98.3003617,,,,,,,,,,,,,,,,,,,,,,,
5180031875,Hotel Colibri,,,Tzintzuntzan,,,,México,,19.6315012,-101.5859746,,https://www.facebook.com/Hotel-Colibri-Tzintzuntzan-998143300316390/,,,,,,,,,,www.facebook.com,,,,,,,,,,,
5180463725,Serimar,,,,,,,México,,15.8627189,-97.0629621,,,,,,,,,,,,,,,,,,,,,,,
5180479621,Homero,,,,,,,México,,15.8592524,-97.0577568,,,,,,,,,,,,,,,,,,,,,,,
5180479622,Villa Aruz,,,Puerto Escondido,,,,México,,15.8620212,-97.0647572,,,,,,,,,,,,,,,,,,,,,,,
5182306822,Papaya Surf,,,,,,,México,,15.8511828,-97.054535,,,,,,,,,,,,,,,,,,,,,,,
5182684810,Hotel GM Soria,,,Queréndaro,,,,México,,19.8081331,-100.8857866,,,,,,,,,,,,,,,,,,,,,,,
5186810621,Hotel Maria Cristina,,,Ciudad de México,,,,México,,19.4312945,-99.1632762,,,,,,,,,,,,,,,,,,,,,,,
5189293941,Posada del Bosque,,,Donato Guerra,,,,México,,19.3078692,-100.1412717,,,,,,,,,,,,,,,,,,,,,,,
5189469421,El marques de Minas,,,,,,,México,,21.035686,-104.365891,,,,,,,,,,,,,,,,,,,,,,,
5198958117,Hotel Compostela,,,,,,,México,,21.237349,-104.9008202,,,,,,,,,,,,,,,,,,,,,,,
5199449822,Tepetlcalli,,,,,,,México,,19.489577,-97.4896076,,,,,,,,,,,,,,,,,,,,,,,
5200472122,El Rancho,,,,,,,México,,16.2870443,-94.1979334,,,,,,,,,,,,,,,,,,,,,,,
5201277860,Casa Aq ab al,,,,,,,México,,18.7367575,-88.3449031,,https://www.casaaqabal.com/,,,,,,,,,,www.casaaqabal.com,,,,,,,,,,,
5203331701,Hotel Oliden,,,,,,,México,,18.146152,-94.4110292,,,,,,,,,,,,,,,,,,,,,,,
5205612829,El Mante,,,,,,,México,,20.612733,-103.4222192,,,,,,,,,,,,,,,,,,,,,,,
